rank,designation,ra_value,dec_value,w1mpro_value,w2mpro_value,w1_w2_color,pm_total,ml_ensemble_score,if_score
465,J174912.36+662133.1,267.3015189,66.35921,17.106,15.028,2.078000000000001,165.51132891738862,0.2483047975974796,-0.013608566818349321
466,J120821.66+682701.5,182.090265,68.450429,16.462,14.026,2.436,496.1219608120568,0.24803510715436022,-0.013716716280199881
467,J041210.80-054114.2,63.0450062,-5.6872846,15.418,12.971,2.446999999999999,357.7163680906984,0.24792525208369245,-0.01376076962757422
468,J185049.97+471307.8,282.708233,47.2188369,16.522,14.852,1.6699999999999982,608.9047544567212,0.2476296859456039,-0.013879295587952367
469,J010950.09+040525.2,17.4587402,4.0903361,15.872,13.407,2.465,359.15595498334704,0.2473206719632839,-0.014003214313086487
470,J155007.41+471946.2,237.5309137,47.3295275,16.766,14.499,2.2669999999999977,193.03885619221847,0.2469013659807472,-0.01417136160016702
471,J140738.50+002730.8,211.9104506,0.4585692,16.748,14.886,1.8620000000000019,413.2468995648969,0.24667866439991173,-0.014260667902022017
472,J041636.92-863319.4,64.1538653,-86.5553985,16.29,14.168,2.122,331.5448687583628,0.24664768558484473,-0.014273090819718004
473,J211104.45+263426.4,317.7685679,26.5740008,15.458,13.014,2.444000000000001,372.40435013570936,0.2466258327486031,-0.014281854098283253
474,J152513.15+215104.9,231.3048077,21.8513676,15.857,13.757,2.0999999999999996,290.6011011679068,0.24654841882888537,-0.01431289811178399
475,J161250.17+650143.1,243.2090573,65.0286641,16.251,14.684,1.567000000000002,823.9908980079816,0.24632844381746277,-0.014401111022967483
476,J214907.72-405711.2,327.2821711,-40.9531298,13.738,12.128,1.6099999999999994,193.59752064528098,0.24602782534683304,-0.014521663036026977
477,J195842.38+713823.4,299.6766059,71.6398515,15.262,13.036,2.226000000000001,82.56512580987206,0.24534572312273992,-0.014795195118252447
478,J141315.68-005035.3,213.3153665,-0.8431473,15.876,13.505,2.3709999999999987,248.07257002740147,0.24492234575157673,-0.01496497508643152
479,J195908.66+430936.2,299.7860838,43.1600572,16.042,14.411,1.631000000000002,559.128786595718,0.2447401791255392,-0.015038026331203935
480,J054535.81-431421.9,86.3992255,-43.2394239,15.812,13.47,2.3419999999999987,506.32005688102066,0.2446316627467016,-0.015081542845313656
481,J155635.58+233836.9,239.1482828,23.6436091,16.06,13.789,2.270999999999999,220.6581065811995,0.2439271692933556,-0.015364054108877034
482,J214123.93+212307.5,325.3497403,21.3854441,13.307,11.681,1.6260000000000012,220.44500447957535,0.24364381086673179,-0.015477684614265852
483,J174847.45+663855.9,267.1977176,66.6488879,16.231,14.028,2.203000000000001,413.38601814768725,0.2435611222054484,-0.015510843869430802
484,J033932.37-534215.1,54.8849035,-53.7042055,14.317,12.535,1.782,28.178005607210743,0.24352085879049407,-0.015526990035417298
485,J072551.04-541651.1,111.4626872,-54.2808708,16.506,14.359,2.1470000000000002,849.7299571040202,0.24339145569214896,-0.015578882402406458
486,J004906.14-421320.2,12.2755854,-42.222295,15.905,14.382,1.5229999999999997,523.9551507524284,0.2433193232071032,-0.015607808490218145
487,J181106.26+712222.0,272.7761152,71.3727835,15.033,13.048,1.9849999999999994,221.71152428324515,0.24331232063012934,-0.01561061661690788
488,J093540.73-732411.6,143.9197365,-73.403248,15.748,13.363,2.385,478.979122718308,0.2432360467386012,-0.015641203463911457
489,J155946.55-734340.2,239.9439939,-73.7278345,16.862,14.762,2.099999999999998,248.09070921741508,0.24284311301572997,-0.015798775123403497
490,J040130.98-653053.1,60.3791139,-65.5147601,16.74,14.49,2.2499999999999982,148.86235252742716,0.24252068524580184,-0.0159280729561338
491,J191218.58-542434.4,288.0774362,-54.4095644,16.945,14.98,1.9649999999999999,275.506805723561,0.24182379006375276,-0.016207537211645084
492,J045159.39+123913.0,72.9974712,12.6536175,16.617,14.911,1.7060000000000013,793.3851523692639,0.24164877082072564,-0.016277722260577276
493,J034115.69-502907.6,55.3153964,-50.4854556,17.221,15.193,2.0280000000000005,440.5496566790173,0.24157914953110954,-0.01630564132555501
494,J060734.85-065217.7,91.8952424,-6.8716036,13.459,11.387,2.071999999999999,430.8746917608413,0.2414887945676666,-0.016341874870054618
495,J013532.54-141311.6,23.8856023,-14.2198966,13.456,11.855,1.600999999999999,310.7442678473732,0.2414274851330838,-0.016366460770392055
496,J141613.00-820802.7,214.054196,-82.1340996,17.129,15.071,2.0580000000000016,545.2348118013009,0.2411445053875195,-0.01647993941962933
497,J191244.45+635124.2,288.1852477,63.8567293,16.942,14.843,2.099,524.0009541976045,0.2410507621030892,-0.016517531726000956
498,J011733.85-454057.1,19.3910657,-45.6825442,16.301,14.165,2.1359999999999992,27.80287754891569,0.24101783540629854,-0.01653073577022751
499,J155634.22+655107.5,239.1425975,65.8520978,17.039,15.336,1.7030000000000012,331.2174512310606,0.2409897138082944,-0.016542012905803205
500,J201420.17-074202.1,303.5840826,-7.7005869,16.029,14.142,1.8870000000000005,706.0113313538246,0.24096948051518785,-0.016550126725987657
501,J121528.94-480606.4,183.870622,-48.101785,16.473,14.376,2.0969999999999995,386.46345234704927,0.24019614806869916,-0.016860243343217285
502,J100040.97+684603.7,150.1707364,68.7677034,16.621,14.232,2.3889999999999993,386.88111869151743,0.23993072684083078,-0.01696668079285646
503,J135146.76-310550.3,207.9448649,-31.0973291,16.514,14.191,2.3229999999999986,276.08875384557047,0.2398597224854904,-0.016995154485621722
504,J091601.45-411859.8,139.0060734,-41.316616,15.358,13.219,2.139000000000001,358.2080401107714,0.2391297057125621,-0.017287900940486434
505,J021741.76-233000.0,34.4240238,-23.5000202,16.484,14.176,2.3080000000000016,110.4943437466371,0.2391250182534197,-0.01728978067407222
506,J172128.13-661017.4,260.3672276,-66.1715212,16.451,14.248,2.203000000000001,497.03118614429013,0.2388718220922413,-0.017391315709045452
507,J122616.63+144231.2,186.5693211,14.7086685,16.756,14.948,1.8079999999999998,799.0075093514454,0.23868502023047652,-0.01746622574511819
508,J111433.89-214633.7,168.6412256,-21.776046,16.06,13.553,2.506999999999998,82.38931969618392,0.23842242282564782,-0.01757153080408541
509,J121354.75+300722.7,183.4781253,30.1229725,16.167,13.824,2.3430000000000017,247.95160818191923,0.23831010889164572,-0.01761657018842605
510,J033312.69-474704.9,53.3028921,-47.7847096,16.764,15.083,1.6809999999999992,331.2657543423407,0.23830857034807632,-0.017617187164901515
511,J083143.11-702222.6,127.9296485,-70.3729657,17.222,15.291,1.931000000000001,358.98885776580863,0.23830525298145638,-0.017618517473126594
512,J193954.86+485934.2,294.9785989,48.9928368,16.076,13.873,2.203000000000001,653.4439532201671,0.2377819151363327,-0.01782838292353528
513,J105306.80-100036.1,163.2783447,-10.0100333,16.179,13.776,2.4029999999999987,680.6247130394253,0.237615384987955,-0.017895163732379038
514,J151944.83+251602.6,229.9368313,25.2674078,14.209,12.481,1.7279999999999998,28.0,0.2375270088026442,-0.017930603760476505
515,J185317.12+552730.9,283.3213452,55.4585847,15.018,13.495,1.5230000000000015,529.0765540070737,0.23733089470880464,-0.018009248125715194
516,J045920.59-662016.9,74.8358149,-66.3380404,15.213,13.536,1.6769999999999996,409.41421567893804,0.23729754557896474,-0.01802262157122425
517,J010503.49-332053.3,16.2645612,-33.3481402,15.481,13.707,1.7739999999999991,248.2438317461282,0.2372713398956806,-0.01803313039946386
518,J140512.06+261943.5,211.3002615,26.3287542,16.765,14.636,2.1290000000000013,524.0009541976045,0.23683855678189886,-0.01820668219578314
519,J010003.93-063129.0,15.0164039,-6.5247426,13.951,11.934,2.0170000000000012,331.0498451895122,0.23681465311078104,-0.018216267886465187
520,J053949.09-072617.2,84.954577,-7.4381205,13.22,11.448,1.7720000000000002,468.44957039152035,0.2364573228260279,-0.018359562092785497
521,J045349.19-380233.7,73.4549844,-38.0426977,16.48,14.148,2.3320000000000007,499.9369960304998,0.23642108937703463,-0.01837409218871433
522,J150638.71-303930.6,226.6613121,-30.6585025,14.871,13.364,1.5069999999999997,716.9525786270665,0.23636030096287505,-0.01839846915291843
523,J061819.08-462917.3,94.579527,-46.4881515,14.466,12.457,2.0089999999999986,258.58847615468096,0.2360817810256609,-0.01851015935957151
524,J150314.63+082113.5,225.8109744,8.3537523,16.398,14.678,1.7199999999999989,414.5708624590011,0.2357042724148198,-0.018661545343569286
525,J174044.11+512025.8,265.183818,51.3405092,16.729,14.551,2.177999999999999,742.7260598632581,0.23568239358159268,-0.018670319047272177
526,J212222.77-422134.8,320.5948951,-42.3596789,14.075,12.062,2.013,171.23083834403195,0.23568068691959204,-0.018671003441479095
527,J153056.17-265033.2,232.7340542,-26.8425578,15.518,13.241,2.277000000000001,788.9771859819522,0.23550685660529716,-0.01874071171414482
528,J024826.19-052507.3,42.1091482,-5.4187204,16.202,13.726,2.476000000000001,303.2094985319556,0.2355020805323346,-0.018742626983053456
529,J050545.52-353722.3,76.4396917,-35.6228735,16.896,14.59,2.306000000000001,414.19802027532677,0.2352266335667746,-0.018853084887119786
530,J121720.51-040443.0,184.33549,-4.0786251,15.815,14.036,1.779,661.9546812282545,0.23500384348904343,-0.018942426677409363
531,J172118.94+603716.7,260.3289495,60.6213298,17.031,14.917,2.113999999999999,303.71203466441693,0.2349218884515364,-0.018975291739663003
532,J132046.11+271651.8,200.1921307,27.2810778,16.57,14.384,2.186,524.4854621436136,0.2346364763186975,-0.01908974580861378
533,J214154.43-260926.7,325.4768097,-26.1574224,16.681,14.876,1.8050000000000015,247.9697562203907,0.23394979916545922,-0.019365112498396453
534,J051156.74-583314.0,77.986441,-58.5539111,16.505,14.95,1.5549999999999997,442.2216638745777,0.23362329639962773,-0.019496044458791384
535,J152554.80+481100.3,231.4783678,48.1834303,16.856,14.985,1.8710000000000022,137.7534028617805,0.23358786819977567,-0.019510251639083043
536,J132148.99+271254.3,200.4541452,27.2150928,15.865,13.558,2.3070000000000004,429.24235578516715,0.2335816524879536,-0.01951274422236038
537,J171643.62+690031.9,259.1817831,69.008868,17.109,15.236,1.873000000000001,496.303334665404,0.23348652875068254,-0.01955089010871841
538,J050613.17-403433.0,76.5549081,-40.5758415,17.023,15.173,1.8499999999999996,413.90337036559634,0.23309092434474363,-0.019709532747712755
539,J191538.70+690243.8,288.9112735,69.0455239,16.779,14.817,1.9619999999999997,758.8754838575298,0.23302490536146384,-0.019736007239841757
540,J161546.74+193707.7,243.9447634,19.6188287,15.894,13.55,2.3439999999999994,220.4948979001555,0.232885256928743,-0.019792008122454963
541,J122218.60+095254.8,185.5775167,9.8819104,12.81,10.954,1.8559999999999999,296.29883563726673,0.23277189514754654,-0.01983746770748518
542,J125132.95-371855.1,192.8873186,-37.3153331,16.046,14.532,1.5139999999999993,221.2690669750293,0.2327388018437122,-0.019850738563356618
543,J152928.90+072252.6,232.3704202,7.3812815,16.285,14.613,1.6720000000000006,663.4515807502459,0.23257711885913987,-0.019915575594916357
544,J161404.23-075223.7,243.5176384,-7.8732561,13.477,11.878,1.5990000000000002,137.6117727521886,0.23250919119125188,-0.019942815495010258
545,J161421.31-090342.9,243.5888031,-9.0619331,16.402,14.478,1.9240000000000013,897.9827392550483,0.23234932899921634,-0.02000692236449708
546,J132030.99+660625.5,200.1291513,66.1070966,15.831,13.461,2.369999999999999,304.19894805866767,0.2319827223422262,-0.02015393651971048
547,J014414.32-092130.5,26.0596741,-9.3584731,16.699,14.36,2.339000000000002,83.2586331859946,0.23195349757920097,-0.020165656039161484
548,J044536.57-601528.3,71.4024088,-60.257888,17.088,15.173,1.915000000000001,54.70831746635972,0.2318119712929636,-0.02022240996606095
549,J010627.36-192631.6,16.6140247,-19.4421178,16.457,14.281,2.176,977.53005068898,0.23179930987313704,-0.02022748736414992
550,J061402.31-091957.8,93.5096354,-9.3327331,14.75,12.655,2.0950000000000006,749.6785978004174,0.23162671744481328,-0.020296699228043946
551,J231433.71-703152.4,348.6404927,-70.5312391,15.743,13.545,2.1980000000000004,560.7717895900256,0.23141145967943047,-0.020383020460698842
552,J185303.41+654022.7,283.2642312,65.6729936,15.609,14.094,1.5150000000000006,278.9265136196271,0.23134935207848048,-0.02040792643638667
553,J181941.49+453209.7,274.922915,45.5360553,14.096,12.079,2.0169999999999995,245.47301277329856,0.23132821482782132,-0.020416402755596752
554,J111258.42-513352.2,168.2434267,-51.5645114,15.2,13.691,1.5089999999999986,193.25889371514057,0.23123232760449922,-0.020454854810036227
555,J173051.86-551952.9,262.7161023,-55.3313859,14.301,12.135,2.1660000000000004,386.4932082197564,0.23084724331423528,-0.020609278742443504
556,J172621.70-043525.4,261.5904459,-4.5904144,14.45,12.536,1.9139999999999997,456.2028057783073,0.23044451012051362,-0.020770780120343946
557,J155337.52+353019.1,238.4063616,35.5053316,16.797,14.738,2.059000000000001,607.8716969887643,0.2304439713642881,-0.020770996168770373
558,J092010.15-841700.1,140.042329,-84.2833709,16.772,14.784,1.9879999999999978,83.00602387778854,0.229834498708636,-0.021015402826118024
559,J124707.28+432009.3,191.7803531,43.3359289,16.383,14.186,2.196999999999999,193.00259065618783,0.22972144682790502,-0.021060738136931545
560,J193104.57+473743.7,292.7690823,47.6288175,16.709,14.88,1.8289999999999988,414.43576100524916,0.22904310096566433,-0.02133276386799321
561,J144025.85+590534.2,220.1077107,59.0928513,15.032,12.73,2.3019999999999996,375.0333318519835,0.22894829519576118,-0.02137078224519917
562,J040443.48-473204.4,61.1811933,-47.5345833,16.766,14.746,2.019999999999998,110.14535850411491,0.22875241338034547,-0.02144933346369432
563,J154650.23+201600.5,236.7092934,20.2668162,16.908,14.901,2.0070000000000014,303.78446306550967,0.22838125314933636,-0.021598173662774722
564,J212955.41+045144.2,322.4809028,4.862283,15.454,13.08,2.3740000000000006,682.8359978794323,0.2276600305182986,-0.021887393549541945
565,J055203.24+404123.4,88.0135017,40.689848,15.74,13.286,2.4540000000000006,413.4936517045939,0.2273261427737276,-0.022021286984830912
566,J232007.74+381903.8,350.0322557,38.3177399,16.826,14.746,2.08,911.5004114096713,0.2269540796241798,-0.022170489266278515
567,J050014.64-530752.0,75.0610153,-53.1311265,16.591,14.458,2.133000000000001,827.7541905662574,0.22677573604109402,-0.02224200741987764
568,J194120.92-031104.9,295.3371801,-3.1847117,16.39,14.054,2.3360000000000003,448.8128786030989,0.22655790457097388,-0.022329360742431914
569,J022344.16-485527.7,35.9340215,-48.9243651,16.549,14.791,1.7579999999999991,940.453082295975,0.226494260247139,-0.022354882964476464
570,J232940.77-784008.7,352.4198792,-78.6690889,13.344,11.807,1.536999999999999,226.27637967759694,0.2264603363514598,-0.022368486898746986
571,J012006.68-534540.6,20.0278413,-53.7612906,15.547,13.894,1.6530000000000005,442.5980117442915,0.2264070371086823,-0.02238986060541881
572,J140351.45-164806.6,210.964405,-16.8018359,13.408,11.419,1.988999999999999,27.730849247724095,0.22607811386449742,-0.022521763209891132
573,J183404.41+664815.0,278.5183938,66.8041824,16.94,15.022,1.918000000000001,330.6070174693816,0.22583208779492675,-0.022620422942573992
574,J010446.96-065630.5,16.1956968,-6.941832,16.359,14.652,1.7070000000000025,413.20817997711515,0.22540077788806806,-0.02279338396328373
575,J054927.22-233851.2,87.3634285,-23.6475798,16.572,14.265,2.3069999999999986,468.46558037917794,0.22530416973982378,-0.022832125118224744
576,J235909.53-353511.0,359.7897123,-35.5864081,15.373,13.587,1.7859999999999996,438.95899580712546,0.2252752698410786,-0.022843714362769996
577,J014242.97-451556.3,25.6790538,-45.265663,14.118,12.579,1.5389999999999997,248.9738942138312,0.22510536046038299,-0.02291185028880821
578,J053603.84-552654.1,84.0160262,-55.4483811,16.448,14.111,2.3369999999999997,551.0462775484469,0.22505958619857067,-0.022930206377827722
579,J140008.40-112501.4,210.0350115,-11.4170824,16.093,13.777,2.3160000000000007,456.7931698263449,0.2248598241334058,-0.023010313628184287
580,J224207.84-244922.7,340.5327028,-24.8229878,16.035,14.107,1.9280000000000008,690.9913168774265,0.22423370059868147,-0.02326139750994588
581,J194047.76+091714.7,295.1990324,9.2874424,13.426,11.667,1.7590000000000003,196.4001018329675,0.22416066735874787,-0.02329068481247193
582,J042516.09-541734.7,66.3170507,-54.2929813,16.895,14.729,2.1660000000000004,55.47071299343465,0.2241263929510191,-0.02330442930674559
583,J100235.46-103140.4,150.6477685,-10.5279014,16.106,13.685,2.421000000000001,343.8618908806267,0.22359041484449316,-0.023519363670433113
584,J173505.44+451638.7,263.7727074,45.2774271,16.543,14.537,2.0059999999999985,635.7082664241515,0.2234416038325933,-0.023579038869406654
585,J062523.40-581040.3,96.3475344,-58.1778888,17.126,15.174,1.9520000000000017,221.40009033421825,0.22341849534326463,-0.02358830568159387
586,J183719.77-535940.7,279.3323979,-53.9946493,13.955,12.416,1.5389999999999997,458.70360800848295,0.22301165548179255,-0.023751453887991714
587,J001913.73+514855.4,4.8072195,51.8154058,14.495,12.79,1.705,82.96987405076617,0.2229548938069348,-0.023774216076071497
588,J204028.20-280513.0,310.117529,-28.0869519,16.631,14.599,2.032,661.2268899553314,0.22294607516824524,-0.023777752467711855
589,J010122.38-694400.6,15.3432565,-69.7335157,14.681,12.469,2.2119999999999997,248.69660230891776,0.2228146226714903,-0.023830466670775652
590,J114736.60-405124.5,176.9025249,-40.8568133,16.855,15.168,1.6870000000000012,605.8151533264912,0.22237183552722,-0.024008030216644383
591,J162816.17+090312.9,247.0673972,9.0536057,16.227,13.849,2.378,386.35993581115525,0.222360864384738,-0.024012429790991885
592,J040824.41-604200.2,62.101718,-60.7000769,14.763,13.254,1.5090000000000003,249.32308356828895,0.22227427935146626,-0.024047151543251044
593,J163518.00+543443.8,248.8250324,54.5788447,16.055,13.747,2.308,55.00909015790027,0.22188366560299982,-0.024203792862088513
594,J192518.66+573913.0,291.327786,57.6536212,15.948,14.431,1.5170000000000012,331.36837507523256,0.2217540933136762,-0.024255753076914854
595,J031212.65-394922.0,48.0527257,-39.8227869,16.557,14.191,2.365999999999998,164.92422502470643,0.22165701888076542,-0.024294681218221315
596,J234302.71+094012.8,355.7613083,9.6702356,13.742,12.042,1.700000000000001,220.51077071199947,0.22150333209015308,-0.02435631166943797
597,J061010.84+301742.2,92.5451835,30.2950722,16.566,14.284,2.2819999999999983,165.4841382127,0.22141884109125662,-0.02439019368600548
598,J164714.79+560955.0,251.8116522,56.1653029,16.64,14.691,1.9489999999999998,891.444894539197,0.22134433866907843,-0.024420070150191375
599,J044358.22+065439.9,70.9926228,6.9110887,16.752,14.874,1.8779999999999983,562.4242171172931,0.22111058246966928,-0.024513809501419126
600,J002156.46-343253.2,5.4852627,-34.5481139,13.869,12.3,1.568999999999999,268.9014689435519,0.22096432763850135,-0.024572459637852984
601,J141949.04+174053.8,214.9543477,17.6816356,16.537,14.807,1.7299999999999986,357.9511139806664,0.22091471223514675,-0.024592356075821775
602,J191832.57+263528.9,289.6357091,26.591381,16.328,14.046,2.282,359.43566879206634,0.220849217101754,-0.024618620497164734
603,J141321.32-304726.1,213.3388725,-30.7906069,13.291,11.378,1.9130000000000003,145.08618128546908,0.22084337984259264,-0.024620961315881484
604,J085445.95-240006.4,133.6914945,-24.0017986,13.38,11.826,1.5540000000000003,345.3534421429733,0.22081704626294613,-0.02463152143226688
605,J234351.75-401649.5,355.9656319,-40.2804422,15.124,12.856,2.2680000000000007,277.89386463180506,0.2208010466728119,-0.024637937481136962
606,J094729.33+402515.4,146.8722285,40.4209562,14.792,13.121,1.6709999999999994,330.00151514803684,0.22078168912863985,-0.024645700114327596
607,J030619.54-571254.6,46.5814329,-57.215184,16.007,13.68,2.3270000000000017,276.05253123273474,0.22052268899636324,-0.02474956261906064
608,J095634.41+062806.3,149.1433957,6.468441,16.337,14.056,2.2810000000000006,220.38375620721234,0.22029418246631433,-0.02484119678291269
609,J064946.15-653209.5,102.4422938,-65.5359951,16.171,13.894,2.2769999999999992,398.2674980462252,0.22005478620006055,-0.024937197876110206
610,J055420.26-671201.3,88.5844526,-67.2003879,16.173,13.925,2.2479999999999976,303.59183124715327,0.2199017394103867,-0.024998571678421233
611,J012415.29-731305.2,21.0637145,-73.2181137,13.517,11.864,1.6529999999999987,265.27909830968593,0.21978997245402704,-0.02504339171743769
612,J210435.32+002904.7,316.1472046,0.4846398,16.161,13.8,2.3610000000000007,385.9028375122422,0.2194800778832225,-0.02516766357028971
613,J221921.73-334534.1,334.8405677,-33.7594963,15.217,13.715,1.5020000000000007,110.02272492535349,0.21943150331857222,-0.025187142618066816
614,J044837.31-671834.8,72.1554938,-67.3096683,14.333,12.685,1.6479999999999997,453.21297421852347,0.21940569829292028,-0.02519749077725636
615,J144526.92+174001.7,221.362185,17.6671451,16.226,14.105,2.1209999999999987,425.22934988074377,0.21919449969908483,-0.02528218422802425
616,J221610.78+732408.4,334.0449501,73.4023536,13.902,12.291,1.6109999999999989,27.294688127912362,0.21902880434844263,-0.025348630271850747
617,J232539.24-343206.8,351.4135338,-34.5352342,14.408,12.338,2.0700000000000003,364.24716882907956,0.21894757943072893,-0.025381202546336967
618,J044728.92+164127.8,71.8705194,16.6910573,15.922,13.517,2.405000000000001,468.697130351787,0.21851936487457357,-0.025552922290162983
619,J161337.43+425139.6,243.4059705,42.8610181,15.778,13.449,2.3290000000000006,220.8800579500105,0.2184962199573873,-0.025562203710406572
620,J160418.19+172309.0,241.0758305,17.3858448,16.192,14.073,2.1189999999999998,951.8655367224932,0.21833939629500895,-0.02562509208900643
621,J131720.07-411725.1,199.3336546,-41.2903165,16.849,15.0,1.8490000000000002,440.5462518283409,0.21830873846269952,-0.025637386288338893
622,J161029.16-761250.7,242.6215077,-76.2140853,14.871,12.667,2.2040000000000006,218.44221203787512,0.2183083177896411,-0.025637554983841626
623,J071229.30-663101.1,108.1221147,-66.5169952,16.903,14.659,2.243999999999998,331.058907144937,0.2182789590740629,-0.02564932822005156
624,J170141.86+585327.5,255.4244211,58.8909728,15.695,14.172,1.5229999999999997,166.01204775557707,0.21814286952658588,-0.025703901942252805
625,J171415.03-750830.2,258.562637,-75.1417479,13.9,11.78,2.120000000000001,226.92069099136816,0.21796633118973566,-0.025774696168053002
626,J032320.11-461320.2,50.8338145,-46.2223009,16.47,14.085,2.384999999999998,55.31726674375732,0.21794642934406455,-0.025782677073398652
627,J153512.47+515327.9,233.8019644,51.8910921,16.71,15.036,1.6740000000000013,27.80287754891569,0.21790389805444865,-0.025799732687348365
628,J211909.52-330919.2,319.789703,-33.1553397,13.909,12.275,1.6340000000000003,263.3704615176121,0.21787856095657027,-0.025809893201264644
629,J145056.98+254715.8,222.7374303,25.787742,16.568,14.376,2.192000000000002,28.0178514522438,0.21787557073210997,-0.025811092321123885
630,J185548.27-554841.3,283.951131,-55.8114848,15.509,13.337,2.1720000000000006,421.06175319066915,0.21786926779565413,-0.025813619882641803
631,J050445.66-565202.6,76.1902562,-56.867396,16.615,14.401,2.2139999999999986,496.9124671408436,0.21756872799284793,-0.02593414034885566
632,J234844.92-255328.9,357.187208,-25.8913673,16.187,14.504,1.6830000000000016,303.48640826238,0.2175246933556119,-0.025951798825236128
633,J204803.83+715840.7,312.0159999,71.9779937,16.503,14.85,1.6530000000000005,248.65236777477105,0.21706818276808587,-0.02613486565474249
634,J165920.60-833903.0,254.8358469,-83.6508477,14.059,12.543,1.516,165.75886099994776,0.2168699386784041,-0.02621436417670031
635,J211714.84-032319.0,319.311839,-3.3886367,15.244,13.008,2.2360000000000007,539.1150155579048,0.2166371332855928,-0.026307722241810938
636,J192807.00-432712.1,292.0292036,-43.4533804,13.619,12.054,1.5649999999999995,204.37710243566914,0.2165402571023695,-0.02634657088235065
637,J140246.68+211601.0,210.6945069,21.2669451,15.728,13.555,2.173,220.61731573020282,0.21648142734887407,-0.026370162397525376
638,J131856.08-280324.4,199.7336745,-28.056805,13.907,11.974,1.9329999999999998,55.47071299343465,0.2163427050725255,-0.026425791879090443
639,J180857.92+614428.7,272.2413384,61.7413251,13.841,12.293,1.548,261.4287665885298,0.2163224797469909,-0.02643390250417238
640,J115224.67-384936.6,178.1028328,-38.826839,14.965,12.759,2.2059999999999995,193.25889371514057,0.21583424962288417,-0.0266296892905733
641,J004911.71-164017.6,12.2988247,-16.6715677,16.695,14.373,2.322000000000001,357.7988261579403,0.2155868045568465,-0.02672891805975036
642,J112851.64+190845.0,172.2151721,19.1458496,13.073,11.503,1.5700000000000003,165.65325230734229,0.2153961533022206,-0.02680537175366121
643,J002431.84-431719.4,6.1326749,-43.2887418,16.057,13.975,2.081999999999999,524.4473281464975,0.21538503852124213,-0.026809828928960056
644,J010536.93-433311.7,16.4038907,-43.5532555,15.879,14.324,1.5549999999999997,809.830229122129,0.21519839799742374,-0.02688467426636615
645,J055917.05-621846.3,89.8210553,-62.3128863,14.857,13.336,1.520999999999999,303.3298534598927,0.2150754248142984,-0.026933988151660815
646,J153857.39+202343.9,234.739131,20.3955421,15.144,13.631,1.513,358.43269940115675,0.21459061915413533,-0.027128401682382564
647,J230132.20-685758.9,345.3842052,-68.9663868,16.942,15.026,1.9160000000000004,525.7109471943684,0.21451345095667884,-0.027159347157981795
648,J102840.45-750930.1,157.16857,-75.1583853,16.313,14.051,2.2619999999999987,728.0309059373784,0.214361042690895,-0.027220464903703334
649,J134617.18-300800.5,206.5716134,-30.1334804,16.304,14.072,2.2319999999999993,523.3927779402387,0.2141632541982464,-0.027299780725179135
650,J034118.62-380828.9,55.3276101,-38.1413687,14.328,12.77,1.5579999999999998,82.92767933567175,0.21408947251977475,-0.027329368161533363
651,J010844.07-683226.5,17.18364,-68.5407142,16.611,14.591,2.0200000000000014,359.6804137008297,0.2136660416482717,-0.027499169584061733
652,J111741.20-723441.4,169.421674,-72.5781857,14.687,13.11,1.577,386.45568956867487,0.21354878064401053,-0.027546192809505765
653,J085655.84-743106.5,134.2327065,-74.5184891,15.365,13.852,1.513,525.7090450049343,0.21340286888236892,-0.02760470537048748
654,J051907.94-592659.2,79.7830941,-59.4497971,16.98,15.051,1.9290000000000003,220.38375620721234,0.21312907289075436,-0.0277145012119992
655,J043448.04+304100.9,68.7001668,30.6836058,13.793,12.078,1.7149999999999999,220.238507078122,0.212806461752364,-0.027843872577926587
656,J224953.45-480931.4,342.472716,-48.1587338,16.614,14.46,2.154,302.95214143491376,0.2127704160361,-0.02785832739052907
657,J094555.99-730543.9,146.4833318,-73.0955392,17.097,14.989,2.1080000000000005,27.459060435491963,0.21266911876403535,-0.027898948946613933
658,J235013.72-303107.5,357.5572062,-30.518764,14.273,12.696,1.577,166.0873264279969,0.21264931834915413,-0.02790688917686107
659,J223124.37+221500.0,337.8515538,22.2500143,14.633,12.412,2.2209999999999983,248.9417602572939,0.21255642233731975,-0.027944141715630144
660,J165552.95+544328.8,253.9706542,54.7246848,16.48,14.702,1.7780000000000005,524.6837142507856,0.2124865309913658,-0.027972169076798392
661,J075851.54+072637.5,119.7147775,7.4437633,14.766,12.45,2.3160000000000007,256.0703028466987,0.212436738131995,-0.027992136676994628
662,J143013.83-265736.5,217.5576254,-26.9601601,16.671,14.483,2.187999999999999,636.4102450463852,0.21239535498711523,-0.028008731869603842
663,J024945.49+221532.8,42.4395477,22.2591167,16.299,14.049,2.25,220.41097976280582,0.2120770258734226,-0.028136386086560994
664,J223912.47+421327.4,339.801995,42.2243016,15.71,13.439,2.271000000000001,985.6880845379029,0.21204162852520145,-0.028150580894937494
665,J152452.77+773922.1,231.2198807,77.6561602,16.328,14.55,1.7779999999999987,919.0913991546216,0.21193496220200275,-0.028193355512080354
666,J141937.47+584439.3,214.9061461,58.7442691,16.575,14.932,1.642999999999999,193.38303958723992,0.21176599993769088,-0.028261111631826485
667,J033130.36-424154.5,52.8765344,-42.698481,16.396,14.744,1.652000000000001,27.784887978899608,0.21166608203346252,-0.028301180043026175
668,J151615.31+112146.9,229.063829,11.3630371,15.978,13.68,2.298,54.817880294662984,0.21163727665528767,-0.02831273138356305
